Region_code,Region_label,Civilstand_code,Civilstand_label,Alder_code,Alder_label,Kon_code,Kon_label,ContentsCode_code,ContentsCode_label,Tid_code,Tid_label,value
04,Södermanlands län,OG,ogifta,75,75 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,162
04,Södermanlands län,OG,ogifta,76,76 år,1,män,BE0101N1,Folkmängd,2024,2024,223
04,Södermanlands län,OG,ogifta,76,76 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,158
04,Södermanlands län,OG,ogifta,77,77 år,1,män,BE0101N1,Folkmängd,2024,2024,182
04,Södermanlands län,OG,ogifta,77,77 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,146
04,Södermanlands län,OG,ogifta,78,78 år,1,män,BE0101N1,Folkmängd,2024,2024,146
04,Södermanlands län,OG,ogifta,78,78 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,133
04,Södermanlands län,OG,ogifta,79,79 år,1,män,BE0101N1,Folkmängd,2024,2024,160
04,Södermanlands län,OG,ogifta,79,79 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,120
04,Södermanlands län,OG,ogifta,80,80 år,1,män,BE0101N1,Folkmängd,2024,2024,139
04,Södermanlands län,OG,ogifta,80,80 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,95
04,Södermanlands län,OG,ogifta,81,81 år,1,män,BE0101N1,Folkmängd,2024,2024,95
04,Södermanlands län,OG,ogifta,81,81 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,81
04,Södermanlands län,OG,ogifta,82,82 år,1,män,BE0101N1,Folkmängd,2024,2024,79
04,Södermanlands län,OG,ogifta,82,82 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,65
04,Södermanlands län,OG,ogifta,83,83 år,1,män,BE0101N1,Folkmängd,2024,2024,54
04,Södermanlands län,OG,ogifta,83,83 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,45
04,Södermanlands län,OG,ogifta,84,84 år,1,män,BE0101N1,Folkmängd,2024,2024,58
04,Södermanlands län,OG,ogifta,84,84 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,38
04,Södermanlands län,OG,ogifta,85,85 år,1,män,BE0101N1,Folkmängd,2024,2024,37
04,Södermanlands län,OG,ogifta,85,85 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,30
04,Södermanlands län,OG,ogifta,86,86 år,1,män,BE0101N1,Folkmängd,2024,2024,23
04,Södermanlands län,OG,ogifta,86,86 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,27
04,Södermanlands län,OG,ogifta,87,87 år,1,män,BE0101N1,Folkmängd,2024,2024,22
04,Södermanlands län,OG,ogifta,87,87 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,27
04,Södermanlands län,OG,ogifta,88,88 år,1,män,BE0101N1,Folkmängd,2024,2024,16
04,Södermanlands län,OG,ogifta,88,88 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,26
04,Södermanlands län,OG,ogifta,89,89 år,1,män,BE0101N1,Folkmängd,2024,2024,13
04,Södermanlands län,OG,ogifta,89,89 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,23
04,Södermanlands län,OG,ogifta,90,90 år,1,män,BE0101N1,Folkmängd,2024,2024,14
04,Södermanlands län,OG,ogifta,90,90 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,15
04,Södermanlands län,OG,ogifta,91,91 år,1,män,BE0101N1,Folkmängd,2024,2024,8
04,Södermanlands län,OG,ogifta,91,91 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,17
04,Södermanlands län,OG,ogifta,92,92 år,1,män,BE0101N1,Folkmängd,2024,2024,8
04,Södermanlands län,OG,ogifta,92,92 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,6
04,Södermanlands län,OG,ogifta,93,93 år,1,män,BE0101N1,Folkmängd,2024,2024,6
04,Södermanlands län,OG,ogifta,93,93 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,9
04,Södermanlands län,OG,ogifta,94,94 år,1,män,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,OG,ogifta,94,94 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,6
04,Södermanlands län,OG,ogifta,95,95 år,1,män,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,OG,ogifta,95,95 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,3
04,Södermanlands län,OG,ogifta,96,96 år,1,män,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,OG,ogifta,96,96 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,OG,ogifta,97,97 år,1,män,BE0101N1,Folkmängd,2024,2024,1
04,Södermanlands län,OG,ogifta,97,97 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,OG,ogifta,98,98 år,1,män,BE0101N1,Folkmängd,2024,2024,1
04,Södermanlands län,OG,ogifta,98,98 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,3
04,Södermanlands län,OG,ogifta,99,99 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,OG,ogifta,99,99 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,3
04,Södermanlands län,OG,ogifta,100+,100+ år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,OG,ogifta,100+,100+ år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,OG,ogifta,tot,totalt ålder,1,män,BE0101N1,Folkmängd,2024,2024,83194
04,Södermanlands län,OG,ogifta,tot,totalt ålder,2,kvinnor,BE0101N1,Folkmängd,2024,2024,71880
04,Södermanlands län,G,gifta,0,0 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,0,0 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,1,1 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,1,1 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,2,2 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,2,2 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,3,3 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,3,3 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,4,4 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,4,4 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,5,5 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,5,5 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,6,6 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,6,6 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,7,7 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,7,7 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,8,8 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,8,8 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,9,9 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,9,9 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,10,10 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,10,10 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,11,11 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,11,11 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,12,12 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,12,12 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,13,13 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,13,13 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,14,14 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,14,14 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,15,15 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,15,15 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,16,16 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,16,16 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,17,17 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,17,17 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,18,18 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,18,18 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,G,gifta,19,19 år,1,män,BE0101N1,Folkmängd,2024,2024,1
04,Södermanlands län,G,gifta,19,19 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,3
04,Södermanlands län,G,gifta,20,20 år,1,män,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,G,gifta,20,20 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,17
04,Södermanlands län,G,gifta,21,21 år,1,män,BE0101N1,Folkmängd,2024,2024,12
04,Södermanlands län,G,gifta,21,21 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,34
04,Södermanlands län,G,gifta,22,22 år,1,män,BE0101N1,Folkmängd,2024,2024,11
04,Södermanlands län,G,gifta,22,22 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,49
04,Södermanlands län,G,gifta,23,23 år,1,män,BE0101N1,Folkmängd,2024,2024,23
04,Södermanlands län,G,gifta,23,23 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,90
04,Södermanlands län,G,gifta,24,24 år,1,män,BE0101N1,Folkmängd,2024,2024,59
04,Södermanlands län,G,gifta,24,24 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,105
04,Södermanlands län,G,gifta,25,25 år,1,män,BE0101N1,Folkmängd,2024,2024,89
04,Södermanlands län,G,gifta,25,25 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,153
04,Södermanlands län,G,gifta,26,26 år,1,män,BE0101N1,Folkmängd,2024,2024,88
04,Södermanlands län,G,gifta,26,26 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,186
04,Södermanlands län,G,gifta,27,27 år,1,män,BE0101N1,Folkmängd,2024,2024,133
04,Södermanlands län,G,gifta,27,27 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,257
04,Södermanlands län,G,gifta,28,28 år,1,män,BE0101N1,Folkmängd,2024,2024,165
04,Södermanlands län,G,gifta,28,28 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,315
04,Södermanlands län,G,gifta,29,29 år,1,män,BE0101N1,Folkmängd,2024,2024,251
04,Södermanlands län,G,gifta,29,29 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,394
04,Södermanlands län,G,gifta,30,30 år,1,män,BE0101N1,Folkmängd,2024,2024,309
04,Södermanlands län,G,gifta,30,30 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,460
04,Södermanlands län,G,gifta,31,31 år,1,män,BE0101N1,Folkmängd,2024,2024,346
04,Södermanlands län,G,gifta,31,31 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,568
04,Södermanlands län,G,gifta,32,32 år,1,män,BE0101N1,Folkmängd,2024,2024,451
04,Södermanlands län,G,gifta,32,32 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,627
04,Södermanlands län,G,gifta,33,33 år,1,män,BE0101N1,Folkmängd,2024,2024,524
04,Södermanlands län,G,gifta,33,33 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,694
04,Södermanlands län,G,gifta,34,34 år,1,män,BE0101N1,Folkmängd,2024,2024,613
04,Södermanlands län,G,gifta,34,34 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,758
04,Södermanlands län,G,gifta,35,35 år,1,män,BE0101N1,Folkmängd,2024,2024,648
04,Södermanlands län,G,gifta,35,35 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,819
04,Södermanlands län,G,gifta,36,36 år,1,män,BE0101N1,Folkmängd,2024,2024,721
04,Södermanlands län,G,gifta,36,36 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,865
04,Södermanlands län,G,gifta,37,37 år,1,män,BE0101N1,Folkmängd,2024,2024,705
04,Södermanlands län,G,gifta,37,37 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,806
04,Södermanlands län,G,gifta,38,38 år,1,män,BE0101N1,Folkmängd,2024,2024,782
04,Södermanlands län,G,gifta,38,38 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,885
04,Södermanlands län,G,gifta,39,39 år,1,män,BE0101N1,Folkmängd,2024,2024,792
04,Södermanlands län,G,gifta,39,39 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,856
04,Södermanlands län,G,gifta,40,40 år,1,män,BE0101N1,Folkmängd,2024,2024,846
04,Södermanlands län,G,gifta,40,40 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,886
04,Södermanlands län,G,gifta,41,41 år,1,män,BE0101N1,Folkmängd,2024,2024,800
04,Södermanlands län,G,gifta,41,41 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,870
04,Södermanlands län,G,gifta,42,42 år,1,män,BE0101N1,Folkmängd,2024,2024,829
04,Södermanlands län,G,gifta,42,42 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,901
04,Södermanlands län,G,gifta,43,43 år,1,män,BE0101N1,Folkmängd,2024,2024,871
04,Södermanlands län,G,gifta,43,43 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,892
04,Södermanlands län,G,gifta,44,44 år,1,män,BE0101N1,Folkmängd,2024,2024,860
04,Södermanlands län,G,gifta,44,44 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,899
04,Södermanlands län,G,gifta,45,45 år,1,män,BE0101N1,Folkmängd,2024,2024,869
04,Södermanlands län,G,gifta,45,45 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,841
04,Södermanlands län,G,gifta,46,46 år,1,män,BE0101N1,Folkmängd,2024,2024,881
04,Södermanlands län,G,gifta,46,46 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,892
04,Södermanlands län,G,gifta,47,47 år,1,män,BE0101N1,Folkmängd,2024,2024,853
04,Södermanlands län,G,gifta,47,47 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,892
04,Södermanlands län,G,gifta,48,48 år,1,män,BE0101N1,Folkmängd,2024,2024,865
04,Södermanlands län,G,gifta,48,48 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,862
04,Södermanlands län,G,gifta,49,49 år,1,män,BE0101N1,Folkmängd,2024,2024,937
04,Södermanlands län,G,gifta,49,49 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,889
04,Södermanlands län,G,gifta,50,50 år,1,män,BE0101N1,Folkmängd,2024,2024,986
04,Södermanlands län,G,gifta,50,50 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,1031
04,Södermanlands län,G,gifta,51,51 år,1,män,BE0101N1,Folkmängd,2024,2024,962
04,Södermanlands län,G,gifta,51,51 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,958
04,Södermanlands län,G,gifta,52,52 år,1,män,BE0101N1,Folkmängd,2024,2024,1012
04,Södermanlands län,G,gifta,52,52 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,958
04,Södermanlands län,G,gifta,53,53 år,1,män,BE0101N1,Folkmängd,2024,2024,989
04,Södermanlands län,G,gifta,53,53 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,971
04,Södermanlands län,G,gifta,54,54 år,1,män,BE0101N1,Folkmängd,2024,2024,982
04,Södermanlands län,G,gifta,54,54 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,992
04,Södermanlands län,G,gifta,55,55 år,1,män,BE0101N1,Folkmängd,2024,2024,909
04,Södermanlands län,G,gifta,55,55 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,968
04,Södermanlands län,G,gifta,56,56 år,1,män,BE0101N1,Folkmängd,2024,2024,1043
04,Södermanlands län,G,gifta,56,56 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,983
04,Södermanlands län,G,gifta,57,57 år,1,män,BE0101N1,Folkmängd,2024,2024,1037
04,Södermanlands län,G,gifta,57,57 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,1007
04,Södermanlands län,G,gifta,58,58 år,1,män,BE0101N1,Folkmängd,2024,2024,1075
04,Södermanlands län,G,gifta,58,58 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,1032
04,Södermanlands län,G,gifta,59,59 år,1,män,BE0101N1,Folkmängd,2024,2024,1086
04,Södermanlands län,G,gifta,59,59 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,1020
04,Södermanlands län,G,gifta,60,60 år,1,män,BE0101N1,Folkmängd,2024,2024,1014
04,Södermanlands län,G,gifta,60,60 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,991
04,Södermanlands län,G,gifta,61,61 år,1,män,BE0101N1,Folkmängd,2024,2024,933
04,Södermanlands län,G,gifta,61,61 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,951
04,Södermanlands län,G,gifta,62,62 år,1,män,BE0101N1,Folkmängd,2024,2024,982
04,Södermanlands län,G,gifta,62,62 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,908
04,Södermanlands län,G,gifta,63,63 år,1,män,BE0101N1,Folkmängd,2024,2024,876
04,Södermanlands län,G,gifta,63,63 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,882
04,Södermanlands län,G,gifta,64,64 år,1,män,BE0101N1,Folkmängd,2024,2024,926
04,Södermanlands län,G,gifta,64,64 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,933
04,Södermanlands län,G,gifta,65,65 år,1,män,BE0101N1,Folkmängd,2024,2024,942
04,Södermanlands län,G,gifta,65,65 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,861
04,Södermanlands län,G,gifta,66,66 år,1,män,BE0101N1,Folkmängd,2024,2024,932
04,Södermanlands län,G,gifta,66,66 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,909
04,Södermanlands län,G,gifta,67,67 år,1,män,BE0101N1,Folkmängd,2024,2024,973
04,Södermanlands län,G,gifta,67,67 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,896
04,Södermanlands län,G,gifta,68,68 år,1,män,BE0101N1,Folkmängd,2024,2024,998
04,Södermanlands län,G,gifta,68,68 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,909
04,Södermanlands län,G,gifta,69,69 år,1,män,BE0101N1,Folkmängd,2024,2024,938
04,Södermanlands län,G,gifta,69,69 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,958
04,Södermanlands län,G,gifta,70,70 år,1,män,BE0101N1,Folkmängd,2024,2024,887
04,Södermanlands län,G,gifta,70,70 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,848
04,Södermanlands län,G,gifta,71,71 år,1,män,BE0101N1,Folkmängd,2024,2024,917
04,Södermanlands län,G,gifta,71,71 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,939
04,Södermanlands län,G,gifta,72,72 år,1,män,BE0101N1,Folkmängd,2024,2024,971
04,Södermanlands län,G,gifta,72,72 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,887
04,Södermanlands län,G,gifta,73,73 år,1,män,BE0101N1,Folkmängd,2024,2024,916
04,Södermanlands län,G,gifta,73,73 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,882
04,Södermanlands län,G,gifta,74,74 år,1,män,BE0101N1,Folkmängd,2024,2024,951
04,Södermanlands län,G,gifta,74,74 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,876
04,Södermanlands län,G,gifta,75,75 år,1,män,BE0101N1,Folkmängd,2024,2024,1024
04,Södermanlands län,G,gifta,75,75 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,932
04,Södermanlands län,G,gifta,76,76 år,1,män,BE0101N1,Folkmängd,2024,2024,973
04,Södermanlands län,G,gifta,76,76 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,908
04,Södermanlands län,G,gifta,77,77 år,1,män,BE0101N1,Folkmängd,2024,2024,1025
04,Södermanlands län,G,gifta,77,77 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,867
04,Södermanlands län,G,gifta,78,78 år,1,män,BE0101N1,Folkmängd,2024,2024,988
04,Södermanlands län,G,gifta,78,78 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,833
04,Södermanlands län,G,gifta,79,79 år,1,män,BE0101N1,Folkmängd,2024,2024,929
04,Södermanlands län,G,gifta,79,79 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,789
04,Södermanlands län,G,gifta,80,80 år,1,män,BE0101N1,Folkmängd,2024,2024,931
04,Södermanlands län,G,gifta,80,80 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,733
04,Södermanlands län,G,gifta,81,81 år,1,män,BE0101N1,Folkmängd,2024,2024,798
04,Södermanlands län,G,gifta,81,81 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,596
04,Södermanlands län,G,gifta,82,82 år,1,män,BE0101N1,Folkmängd,2024,2024,673
04,Södermanlands län,G,gifta,82,82 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,455
04,Södermanlands län,G,gifta,83,83 år,1,män,BE0101N1,Folkmängd,2024,2024,537
04,Södermanlands län,G,gifta,83,83 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,363
04,Södermanlands län,G,gifta,84,84 år,1,män,BE0101N1,Folkmängd,2024,2024,450
04,Södermanlands län,G,gifta,84,84 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,279
04,Södermanlands län,G,gifta,85,85 år,1,män,BE0101N1,Folkmängd,2024,2024,412
04,Södermanlands län,G,gifta,85,85 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,267
04,Södermanlands län,G,gifta,86,86 år,1,män,BE0101N1,Folkmängd,2024,2024,373
04,Södermanlands län,G,gifta,86,86 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,210
04,Södermanlands län,G,gifta,87,87 år,1,män,BE0101N1,Folkmängd,2024,2024,237
04,Södermanlands län,G,gifta,87,87 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,157
04,Södermanlands län,G,gifta,88,88 år,1,män,BE0101N1,Folkmängd,2024,2024,247
04,Södermanlands län,G,gifta,88,88 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,127
04,Södermanlands län,G,gifta,89,89 år,1,män,BE0101N1,Folkmängd,2024,2024,168
04,Södermanlands län,G,gifta,89,89 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,84
04,Södermanlands län,G,gifta,90,90 år,1,män,BE0101N1,Folkmängd,2024,2024,124
04,Södermanlands län,G,gifta,90,90 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,66
04,Södermanlands län,G,gifta,91,91 år,1,män,BE0101N1,Folkmängd,2024,2024,101
04,Södermanlands län,G,gifta,91,91 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,45
04,Södermanlands län,G,gifta,92,92 år,1,män,BE0101N1,Folkmängd,2024,2024,78
04,Södermanlands län,G,gifta,92,92 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,25
04,Södermanlands län,G,gifta,93,93 år,1,män,BE0101N1,Folkmängd,2024,2024,50
04,Södermanlands län,G,gifta,93,93 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,18
04,Södermanlands län,G,gifta,94,94 år,1,män,BE0101N1,Folkmängd,2024,2024,38
04,Södermanlands län,G,gifta,94,94 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,17
04,Södermanlands län,G,gifta,95,95 år,1,män,BE0101N1,Folkmängd,2024,2024,23
04,Södermanlands län,G,gifta,95,95 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,6
04,Södermanlands län,G,gifta,96,96 år,1,män,BE0101N1,Folkmängd,2024,2024,16
04,Södermanlands län,G,gifta,96,96 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,97,97 år,1,män,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,G,gifta,97,97 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,G,gifta,98,98 år,1,män,BE0101N1,Folkmängd,2024,2024,4
04,Södermanlands län,G,gifta,98,98 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,G,gifta,99,99 år,1,män,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,G,gifta,99,99 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,G,gifta,100+,100+ år,1,män,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,G,gifta,100+,100+ år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,2
04,Södermanlands län,G,gifta,tot,totalt ålder,1,män,BE0101N1,Folkmängd,2024,2024,49780
04,Södermanlands län,G,gifta,tot,totalt ålder,2,kvinnor,BE0101N1,Folkmängd,2024,2024,49102
04,Södermanlands län,SK,skilda,0,0 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,0,0 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,1,1 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,1,1 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,2,2 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,2,2 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,3,3 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,3,3 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,4,4 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,4,4 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,5,5 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,5,5 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,6,6 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,6,6 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,7,7 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,7,7 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,8,8 år,1,män,BE0101N1,Folkmängd,2024,2024,0
04,Södermanlands län,SK,skilda,8,8 år,2,kvinnor,BE0101N1,Folkmängd,2024,2024,0
